,db_id,query,question,query_toks,query_toks_no_value,question_toks,modified question,generated_query
844,orchestra,SELECT T1.Name FROM conductor AS T1 JOIN orchestra AS T2 ON T1.Conductor_ID  =  T2.Conductor_ID GROUP BY T2.Conductor_ID ORDER BY COUNT(*) DESC LIMIT 1,Show the name of the conductor that has conducted the most number of orchestras.,"['SELECT', 'T1.Name', 'FROM', 'conductor', 'AS', 'T1', 'JOIN', 'orchestra', 'AS', 'T2', 'ON', 'T1.Conductor_ID', '=', 'T2.Conductor_ID', 'GROUP', 'BY', 'T2.Conductor_ID', 'ORDER', 'BY', 'COUNT', '(', '*', ')', 'DESC', 'LIMIT', '1']","['select', 't1', '.', 'name', 'from', 'conductor', 'as', 't1', 'join', 'orchestra', 'as', 't2', 'on', 't1', '.', 'conductor_id', '=', 't2', '.', 'conductor_id', 'group', 'by', 't2', '.', 'conductor_id', 'order', 'by', 'count', '(', '*', ')', 'desc', 'limit', 'value']","['Show', 'the', 'name', 'of', 'the', 'conductor', 'that', 'has', 'conducted', 'the', 'most', 'number', 'of', 'orchestras', '.']","""Write a query that answers the following question. Return only the query and no additional explanation.""

<question> Show the name of the conductor that has conducted the most number of orchestras. <query> ",<strong>SELECT</strong>  name FROM conductor ORDER BY  number_of_orchestra DESC LIMIT 1
845,orchestra,SELECT T1.Name FROM conductor AS T1 JOIN orchestra AS T2 ON T1.Conductor_ID  =  T2.Conductor_ID GROUP BY T2.Conductor_ID ORDER BY COUNT(*) DESC LIMIT 1,What is the name of the conductor who has conducted the most orchestras?,"['SELECT', 'T1.Name', 'FROM', 'conductor', 'AS', 'T1', 'JOIN', 'orchestra', 'AS', 'T2', 'ON', 'T1.Conductor_ID', '=', 'T2.Conductor_ID', 'GROUP', 'BY', 'T2.Conductor_ID', 'ORDER', 'BY', 'COUNT', '(', '*', ')', 'DESC', 'LIMIT', '1']","['select', 't1', '.', 'name', 'from', 'conductor', 'as', 't1', 'join', 'orchestra', 'as', 't2', 'on', 't1', '.', 'conductor_id', '=', 't2', '.', 'conductor_id', 'group', 'by', 't2', '.', 'conductor_id', 'order', 'by', 'count', '(', '*', ')', 'desc', 'limit', 'value']","['What', 'is', 'the', 'name', 'of', 'the', 'conductor', 'who', 'has', 'conducted', 'the', 'most', 'orchestras', '?']","""Write a query that answers the following question. Return only the query and no additional explanation.""

<question> What is the name of the conductor who has conducted the most orchestras? <query> "," 

SELECT  t1.name FROM conductor AS t1 JOIN orchestra AS t2 ON t1.id = t2.conductor_id GROUP BY t1.name ORDER BY COUNT(*) DESC LIMIT 1"
846,orchestra,SELECT T1.Name FROM conductor AS T1 JOIN orchestra AS T2 ON T1.Conductor_ID  =  T2.Conductor_ID WHERE Year_of_Founded  >  2008,Please show the name of the conductor that has conducted orchestras founded after 2008.,"['SELECT', 'T1.Name', 'FROM', 'conductor', 'AS', 'T1', 'JOIN', 'orchestra', 'AS', 'T2', 'ON', 'T1.Conductor_ID', '=', 'T2.Conductor_ID', 'WHERE', 'Year_of_Founded', '>', '2008']","['select', 't1', '.', 'name', 'from', 'conductor', 'as', 't1', 'join', 'orchestra', 'as', 't2', 'on', 't1', '.', 'conductor_id', '=', 't2', '.', 'conductor_id', 'where', 'year_of_founded', '>', 'value']","['Please', 'show', 'the', 'name', 'of', 'the', 'conductor', 'that', 'has', 'conducted', 'orchestras', 'founded', 'after', '2008', '.']","""Write a query that answers the following question. Return only the query and no additional explanation.""

<question> Please show the name of the conductor that has conducted orchestras founded after 2008. <query> ",<strong>SELECT conductor FROM conductor WHERE year_founded > 2008</strong>
847,orchestra,SELECT T1.Name FROM conductor AS T1 JOIN orchestra AS T2 ON T1.Conductor_ID  =  T2.Conductor_ID WHERE Year_of_Founded  >  2008,What are the names of conductors who have conducted orchestras founded after the year 2008?,"['SELECT', 'T1.Name', 'FROM', 'conductor', 'AS', 'T1', 'JOIN', 'orchestra', 'AS', 'T2', 'ON', 'T1.Conductor_ID', '=', 'T2.Conductor_ID', 'WHERE', 'Year_of_Founded', '>', '2008']","['select', 't1', '.', 'name', 'from', 'conductor', 'as', 't1', 'join', 'orchestra', 'as', 't2', 'on', 't1', '.', 'conductor_id', '=', 't2', '.', 'conductor_id', 'where', 'year_of_founded', '>', 'value']","['What', 'are', 'the', 'names', 'of', 'conductors', 'who', 'have', 'conducted', 'orchestras', 'founded', 'after', 'the', 'year', '2008', '?']","""Write a query that answers the following question. Return only the query and no additional explanation.""

<question> What are the names of conductors who have conducted orchestras founded after the year 2008? <query> "," 

SELECT name FROM conductor WHERE year_founded > 2008"
848,orchestra,"SELECT Record_Company ,  COUNT(*) FROM orchestra GROUP BY Record_Company",Please show the different record companies and the corresponding number of orchestras.,"['SELECT', 'Record_Company', ',', 'COUNT', '(', '*', ')', 'FROM', 'orchestra', 'GROUP', 'BY', 'Record_Company']","['select', 'record_company', ',', 'count', '(', '*', ')', 'from', 'orchestra', 'group', 'by', 'record_company']","['Please', 'show', 'the', 'different', 'record', 'companies', 'and', 'the', 'corresponding', 'number', 'of', 'orchestras', '.']","""Write a query that answers the following question. Return only the query and no additional explanation.""

<question> Please show the different record companies and the corresponding number of orchestras. <query> "," 

SELECT  record_company ,  count(*) FROM orchestra GROUP BY record_company"
849,orchestra,"SELECT Record_Company ,  COUNT(*) FROM orchestra GROUP BY Record_Company",How many orchestras does each record company manage?,"['SELECT', 'Record_Company', ',', 'COUNT', '(', '*', ')', 'FROM', 'orchestra', 'GROUP', 'BY', 'Record_Company']","['select', 'record_company', ',', 'count', '(', '*', ')', 'from', 'orchestra', 'group', 'by', 'record_company']","['How', 'many', 'orchestras', 'does', 'each', 'record', 'company', 'manage', '?']","""Write a query that answers the following question. Return only the query and no additional explanation.""

<question> How many orchestras does each record company manage? <query> "," 

SELECT COUNT(*) FROM orchestra WHERE company_name IN (SELECT company_name FROM record_company)"
850,orchestra,SELECT Major_Record_Format FROM orchestra GROUP BY Major_Record_Format ORDER BY COUNT(*) ASC,Please show the record formats of orchestras in ascending order of count.,"['SELECT', 'Major_Record_Format', 'FROM', 'orchestra', 'GROUP', 'BY', 'Major_Record_Format', 'ORDER', 'BY', 'COUNT', '(', '*', ')', 'ASC']","['select', 'major_record_format', 'from', 'orchestra', 'group', 'by', 'major_record_format', 'order', 'by', 'count', '(', '*', ')', 'asc']","['Please', 'show', 'the', 'record', 'formats', 'of', 'orchestras', 'in', 'ascending', 'order', 'of', 'count', '.']","""Write a query that answers the following question. Return only the query and no additional explanation.""

<question> Please show the record formats of orchestras in ascending order of count. <query> "," 

SELECT  * FROM orchestra ORDER BY count"
851,orchestra,SELECT Major_Record_Format FROM orchestra GROUP BY Major_Record_Format ORDER BY COUNT(*) ASC,"What are the major record formats of orchestras, sorted by their frequency?","['SELECT', 'Major_Record_Format', 'FROM', 'orchestra', 'GROUP', 'BY', 'Major_Record_Format', 'ORDER', 'BY', 'COUNT', '(', '*', ')', 'ASC']","['select', 'major_record_format', 'from', 'orchestra', 'group', 'by', 'major_record_format', 'order', 'by', 'count', '(', '*', ')', 'asc']","['What', 'are', 'the', 'major', 'record', 'formats', 'of', 'orchestras', ',', 'sorted', 'by', 'their', 'frequency', '?']","""Write a query that answers the following question. Return only the query and no additional explanation.""

<question> What are the major record formats of orchestras, sorted by their frequency? <query> "," 

SELECT  format_name FROM  record_format WHERE  format_name  IN  (SELECT  format_name FROM  record_format WHERE  format_name  IN  (SELECT  format_name FROM  record_format WHERE  format_name  IN  (SELECT  format_name FROM  record_format WHERE  format_name  IN  (SELECT  format_name FROM  record_format WHERE  format_name  IN  (SELECT  format_name FROM  record_format WHERE  format_name  IN  (SELECT  format_name FROM  record_format WHERE  format_name  IN  (SELECT  format_name FROM  record_format WHERE  format_name  IN  (SELECT  format_name FROM  record_format WHERE  format_name  IN  (SELECT  format_name FROM  record_format WHERE  format_name  IN  (SELECT  format_name FROM  record_format WHERE  format_name  IN  (SELECT  format_name FROM  record_format WHERE  format_name  IN  (SELECT  format_name FROM  record_format WHERE  format_name  IN  (SELECT  format_name FROM  record_format WHERE  format_name  IN  (SELECT  format_name FROM  record_format WHERE  format_name  IN  (SELECT  format_name FROM  record_format WHERE  format_name  IN  (SELECT  format_name FROM  record_format WHERE  format_name  IN  (SELECT  format_name FROM  record_format WHERE  format_name  IN  (SELECT  format_name FROM  record_format WHERE  format_name  IN  (SELECT  format_name FROM  record_format WHERE  format_name  IN  (SELECT  format_name FROM  record_format WHERE  format_name  IN  (SELECT  format_name FROM  record_format WHERE  format_name  IN  (SELECT  format_name FROM  record_format WHERE  format_name  IN  (SELECT  format_name FROM  record_format WHERE  format_name  IN  (SELECT  format_name FROM  record_format WHERE  format_name  IN  (SELECT  format_name FROM  record_format WHERE  format_name  IN  (SELECT  format_name FROM  record_format WHERE  format_name  IN  (SELECT  format_name FROM  record_format WHERE  format_name  IN  (SELECT  format_name FROM  record_format WHERE  format_name  IN  (SELECT  format_name FROM  record_format WHERE  format_name  IN  (SELECT  format_name FROM  record_format WHERE  format_name  IN  (SELECT  format_name FROM  record_format"
852,orchestra,SELECT Record_Company FROM orchestra GROUP BY Record_Company ORDER BY COUNT(*) DESC LIMIT 1,List the record company shared by the most number of orchestras.,"['SELECT', 'Record_Company', 'FROM', 'orchestra', 'GROUP', 'BY', 'Record_Company', 'ORDER', 'BY', 'COUNT', '(', '*', ')', 'DESC', 'LIMIT', '1']","['select', 'record_company', 'from', 'orchestra', 'group', 'by', 'record_company', 'order', 'by', 'count', '(', '*', ')', 'desc', 'limit', 'value']","['List', 'the', 'record', 'company', 'shared', 'by', 'the', 'most', 'number', 'of', 'orchestras', '.']","""Write a query that answers the following question. Return only the query and no additional explanation.""

<question> List the record company shared by the most number of orchestras. <query> "," 

SELECT  record_company  FROM  (SELECT  COUNT(*)  FROM  (SELECT  DISTINCT  record_company  FROM  orchestra)  GROUP  BY  record_company)  ORDER  BY  COUNT(*)  DESC"
853,orchestra,SELECT Record_Company FROM orchestra GROUP BY Record_Company ORDER BY COUNT(*) DESC LIMIT 1,What is the record company used by the greatest number of orchestras?,"['SELECT', 'Record_Company', 'FROM', 'orchestra', 'GROUP', 'BY', 'Record_Company', 'ORDER', 'BY', 'COUNT', '(', '*', ')', 'DESC', 'LIMIT', '1']","['select', 'record_company', 'from', 'orchestra', 'group', 'by', 'record_company', 'order', 'by', 'count', '(', '*', ')', 'desc', 'limit', 'value']","['What', 'is', 'the', 'record', 'company', 'used', 'by', 'the', 'greatest', 'number', 'of', 'orchestras', '?']","""Write a query that answers the following question. Return only the query and no additional explanation.""

<question> What is the record company used by the greatest number of orchestras? <query> "," 

SELECT  record_company  FROM  (SELECT  count(*)  FROM  (SELECT  record_company  FROM  orchestra GROUP BY  record_company ORDER BY  count(*) DESC LIMIT  1) AS t1) AS t2"
854,orchestra,SELECT Orchestra FROM orchestra WHERE Orchestra_ID NOT IN (SELECT Orchestra_ID FROM performance),List the names of orchestras that have no performance.,"['SELECT', 'Orchestra', 'FROM', 'orchestra', 'WHERE', 'Orchestra_ID', 'NOT', 'IN', '(', 'SELECT', 'Orchestra_ID', 'FROM', 'performance', ')']","['select', 'orchestra', 'from', 'orchestra', 'where', 'orchestra_id', 'not', 'in', '(', 'select', 'orchestra_id', 'from', 'performance', ')']","['List', 'the', 'names', 'of', 'orchestras', 'that', 'have', 'no', 'performance', '.']","""Write a query that answers the following question. Return only the query and no additional explanation.""

<question> List the names of orchestras that have no performance. <query> ",<strong>SELECT DISTINCT orchestra_name FROM orchestra WHERE performance_count = 0</strong>
855,orchestra,SELECT Orchestra FROM orchestra WHERE Orchestra_ID NOT IN (SELECT Orchestra_ID FROM performance),What are the orchestras that do not have any performances?,"['SELECT', 'Orchestra', 'FROM', 'orchestra', 'WHERE', 'Orchestra_ID', 'NOT', 'IN', '(', 'SELECT', 'Orchestra_ID', 'FROM', 'performance', ')']","['select', 'orchestra', 'from', 'orchestra', 'where', 'orchestra_id', 'not', 'in', '(', 'select', 'orchestra_id', 'from', 'performance', ')']","['What', 'are', 'the', 'orchestras', 'that', 'do', 'not', 'have', 'any', 'performances', '?']","""Write a query that answers the following question. Return only the query and no additional explanation.""

<question> What are the orchestras that do not have any performances? <query> "," 

SELECT DISTINCT orchestra FROM orchestra WHERE performance = 0"
856,orchestra,SELECT Record_Company FROM orchestra WHERE Year_of_Founded  <  2003 INTERSECT SELECT Record_Company FROM orchestra WHERE Year_of_Founded  >  2003,Show the record companies shared by orchestras founded before 2003 and after 2003.,"['SELECT', 'Record_Company', 'FROM', 'orchestra', 'WHERE', 'Year_of_Founded', '<', '2003', 'INTERSECT', 'SELECT', 'Record_Company', 'FROM', 'orchestra', 'WHERE', 'Year_of_Founded', '>', '2003']","['select', 'record_company', 'from', 'orchestra', 'where', 'year_of_founded', '<', 'value', 'intersect', 'select', 'record_company', 'from', 'orchestra', 'where', 'year_of_founded', '>', 'value']","['Show', 'the', 'record', 'companies', 'shared', 'by', 'orchestras', 'founded', 'before', '2003', 'and', 'after', '2003', '.']","""Write a query that answers the following question. Return only the query and no additional explanation.""

<question> Show the record companies shared by orchestras founded before 2003 and after 2003. <query> "," 

SELECT  record_company FROM orchestra WHERE founded_before_2003  AND founded_after_2003"
857,orchestra,SELECT Record_Company FROM orchestra WHERE Year_of_Founded  <  2003 INTERSECT SELECT Record_Company FROM orchestra WHERE Year_of_Founded  >  2003,What are the record companies that are used by both orchestras founded before 2003 and those founded after 2003?,"['SELECT', 'Record_Company', 'FROM', 'orchestra', 'WHERE', 'Year_of_Founded', '<', '2003', 'INTERSECT', 'SELECT', 'Record_Company', 'FROM', 'orchestra', 'WHERE', 'Year_of_Founded', '>', '2003']","['select', 'record_company', 'from', 'orchestra', 'where', 'year_of_founded', '<', 'value', 'intersect', 'select', 'record_company', 'from', 'orchestra', 'where', 'year_of_founded', '>', 'value']","['What', 'are', 'the', 'record', 'companies', 'that', 'are', 'used', 'by', 'both', 'orchestras', 'founded', 'before', '2003', 'and', 'those', 'founded', 'after', '2003', '?']","""Write a query that answers the following question. Return only the query and no additional explanation.""

<question> What are the record companies that are used by both orchestras founded before 2003 and those founded after 2003? <query> "," 

SELECT  record_company  FROM  (SELECT  record_company  FROM  (SELECT  record_company  FROM  (SELECT  record_company  FROM  (SELECT  record_company  FROM  (SELECT  record_company  FROM  (SELECT  record_company  FROM  (SELECT  record_company  FROM  (SELECT  record_company  FROM  (SELECT  record_company  FROM  (SELECT  record_company  FROM  (SELECT  record_company  FROM  (SELECT  record_company  FROM  (SELECT  record_company  FROM  (SELECT  record_company  FROM  (SELECT  record_company  FROM  (SELECT  record_company  FROM  (SELECT  record_company  FROM  (SELECT  record_company  FROM  (SELECT  record_company  FROM  (SELECT  record_company  FROM  (SELECT  record_company  FROM  (SELECT  record_company  FROM  (SELECT  record_company  FROM  (SELECT  record_company  FROM  (SELECT  record_company  FROM  (SELECT  record_company  FROM  (SELECT  record_company  FROM  (SELECT  record_company  FROM  (SELECT  record_company  FROM  (SELECT  record_company  FROM  (SELECT  record_company  FROM  (SELECT  record_company  FROM  (SELECT  record_company  FROM  (SELECT  record_company  FROM  (SELECT  record_company  FROM  (SELECT  record_company  FROM  (SELECT  record_company  FROM  (SELECT  record_company  FROM  (SELECT  record_company  FROM  (SELECT  record_company  FROM  (SELECT  record_company  FROM  (SELECT  record_company  FROM  (SELECT  record_company  FROM  (SELECT  record_company  FROM  (SELECT  record_company  FROM  (SELECT  record_company  FROM  (SELECT  record_company  FROM  (SELECT  record_company  FROM  (SELECT  record_company  FROM  (SELECT  record_company  FROM  (SELECT  record_company  FROM  (SELECT  record_company  FROM  (SELECT  record_company  FROM  (SELECT  record_company  FROM  (SELECT  record_company  FROM  (SELECT  record_company  FROM  (SELECT  record_company  FROM  (SELECT  record_company  FROM  (SELECT  record_company  FROM  (SELECT  record_company  FROM  (SELECT  record_company  FROM  (SELECT  record_company  FROM  (SELECT  record_company  FROM  (SELECT  record_company  FROM  (SELECT  record_company  FROM  (SELECT  record_company"
858,orchestra,"SELECT COUNT(*) FROM orchestra WHERE Major_Record_Format  =  ""CD"" OR Major_Record_Format  =  ""DVD""","Find the number of orchestras whose record format is ""CD"" or ""DVD"".","['SELECT', 'COUNT', '(', '*', ')', 'FROM', 'orchestra', 'WHERE', 'Major_Record_Format', '=', '``', 'CD', ""''"", 'OR', 'Major_Record_Format', '=', '``', 'DVD', ""''""]","['select', 'count', '(', '*', ')', 'from', 'orchestra', 'where', 'major_record_format', '=', 'value', 'or', 'major_record_format', '=', 'value']","['Find', 'the', 'number', 'of', 'orchestras', 'whose', 'record', 'format', 'is', '``', 'CD', ""''"", 'or', '``', 'DVD', ""''"", '.']","""Write a query that answers the following question. Return only the query and no additional explanation.""

<question> Find the number of orchestras whose record format is ""CD"" or ""DVD"". <query> "," <strong>SELECT COUNT(*) FROM orchestra WHERE record_format IN ('CD', 'DVD')</strong>"
859,orchestra,"SELECT COUNT(*) FROM orchestra WHERE Major_Record_Format  =  ""CD"" OR Major_Record_Format  =  ""DVD""",Count the number of orchestras that have CD or DVD as their record format.,"['SELECT', 'COUNT', '(', '*', ')', 'FROM', 'orchestra', 'WHERE', 'Major_Record_Format', '=', '``', 'CD', ""''"", 'OR', 'Major_Record_Format', '=', '``', 'DVD', ""''""]","['select', 'count', '(', '*', ')', 'from', 'orchestra', 'where', 'major_record_format', '=', 'value', 'or', 'major_record_format', '=', 'value']","['Count', 'the', 'number', 'of', 'orchestras', 'that', 'have', 'CD', 'or', 'DVD', 'as', 'their', 'record', 'format', '.']","""Write a query that answers the following question. Return only the query and no additional explanation.""

<question> Count the number of orchestras that have CD or DVD as their record format. <query> "," 

SELECT COUNT(*) FROM orchestra WHERE record_format IN ('CD','DVD')"
860,orchestra,SELECT Year_of_Founded FROM orchestra AS T1 JOIN performance AS T2 ON T1.Orchestra_ID  =  T2.Orchestra_ID GROUP BY T2.Orchestra_ID HAVING COUNT(*)  >  1,Show the years in which orchestras that have given more than one performance are founded.,"['SELECT', 'Year_of_Founded', 'FROM', 'orchestra', 'AS', 'T1', 'JOIN', 'performance', 'AS', 'T2', 'ON', 'T1.Orchestra_ID', '=', 'T2.Orchestra_ID', 'GROUP', 'BY', 'T2.Orchestra_ID', 'HAVING', 'COUNT', '(', '*', ')', '>', '1']","['select', 'year_of_founded', 'from', 'orchestra', 'as', 't1', 'join', 'performance', 'as', 't2', 'on', 't1', '.', 'orchestra_id', '=', 't2', '.', 'orchestra_id', 'group', 'by', 't2', '.', 'orchestra_id', 'having', 'count', '(', '*', ')', '>', 'value']","['Show', 'the', 'years', 'in', 'which', 'orchestras', 'that', 'have', 'given', 'more', 'than', 'one', 'performance', 'are', 'founded', '.']","""Write a query that answers the following question. Return only the query and no additional explanation.""

<question> Show the years in which orchestras that have given more than one performance are founded. <query> ",<strong>SELECT DISTINCT year FROM orchestra WHERE count(*) > 1</strong>
861,orchestra,SELECT Year_of_Founded FROM orchestra AS T1 JOIN performance AS T2 ON T1.Orchestra_ID  =  T2.Orchestra_ID GROUP BY T2.Orchestra_ID HAVING COUNT(*)  >  1,What are years of founding for orchestras that have had more than a single performance?,"['SELECT', 'Year_of_Founded', 'FROM', 'orchestra', 'AS', 'T1', 'JOIN', 'performance', 'AS', 'T2', 'ON', 'T1.Orchestra_ID', '=', 'T2.Orchestra_ID', 'GROUP', 'BY', 'T2.Orchestra_ID', 'HAVING', 'COUNT', '(', '*', ')', '>', '1']","['select', 'year_of_founded', 'from', 'orchestra', 'as', 't1', 'join', 'performance', 'as', 't2', 'on', 't1', '.', 'orchestra_id', '=', 't2', '.', 'orchestra_id', 'group', 'by', 't2', '.', 'orchestra_id', 'having', 'count', '(', '*', ')', '>', 'value']","['What', 'are', 'years', 'of', 'founding', 'for', 'orchestras', 'that', 'have', 'had', 'more', 'than', 'a', 'single', 'performance', '?']","""Write a query that answers the following question. Return only the query and no additional explanation.""

<question> What are years of founding for orchestras that have had more than a single performance? <query> "," 

SELECT DISTINCT  year_of_founding FROM orchestra WHERE  count(*) > 1"
862,network_1,SELECT count(*) FROM Highschooler,How many high schoolers are there?,"['SELECT', 'count', '(', '*', ')', 'FROM', 'Highschooler']","['select', 'count', '(', '*', ')', 'from', 'highschooler']","['How', 'many', 'high', 'schoolers', 'are', 'there', '?']","""Write a query that answers the following question. Return only the query and no additional explanation.""

<question> How many high schoolers are there? <query> "," 

SELECT COUNT(*) FROM student"
863,network_1,SELECT count(*) FROM Highschooler,Count the number of high schoolers.,"['SELECT', 'count', '(', '*', ')', 'FROM', 'Highschooler']","['select', 'count', '(', '*', ')', 'from', 'highschooler']","['Count', 'the', 'number', 'of', 'high', 'schoolers', '.']","""Write a query that answers the following question. Return only the query and no additional explanation.""

<question> Count the number of high schoolers. <query> "," 

SELECT COUNT(*) FROM student WHERE  grade = 'high school'"
864,network_1,"SELECT name ,  grade FROM Highschooler",Show the names and grades of each high schooler.,"['SELECT', 'name', ',', 'grade', 'FROM', 'Highschooler']","['select', 'name', ',', 'grade', 'from', 'highschooler']","['Show', 'the', 'names', 'and', 'grades', 'of', 'each', 'high', 'schooler', '.']","""Write a query that answers the following question. Return only the query and no additional explanation.""

<question> Show the names and grades of each high schooler. <query> "," <strong>SELECT</strong>  name ,  grade  <strong>FROM</strong>  high_school"
865,network_1,"SELECT name ,  grade FROM Highschooler",What are the names and grades for each high schooler?,"['SELECT', 'name', ',', 'grade', 'FROM', 'Highschooler']","['select', 'name', ',', 'grade', 'from', 'highschooler']","['What', 'are', 'the', 'names', 'and', 'grades', 'for', 'each', 'high', 'schooler', '?']","""Write a query that answers the following question. Return only the query and no additional explanation.""

<question> What are the names and grades for each high schooler? <query> "," 

SELECT  h.name ,  h.grade  FROM  high_schooler AS h JOIN  high_school AS s ON h.high_school_id  =  s.id"
866,network_1,SELECT grade FROM Highschooler,Show all the grades of the high schoolers.,"['SELECT', 'grade', 'FROM', 'Highschooler']","['select', 'grade', 'from', 'highschooler']","['Show', 'all', 'the', 'grades', 'of', 'the', 'high', 'schoolers', '.']","""Write a query that answers the following question. Return only the query and no additional explanation.""

<question> Show all the grades of the high schoolers. <query> ",<strong>SELECT  *  FROM  student  JOIN  grade  ON  student.id  =  grade.student_id  WHERE  student.school_id  =  1</strong>
867,network_1,SELECT grade FROM Highschooler,What is the grade of each high schooler?,"['SELECT', 'grade', 'FROM', 'Highschooler']","['select', 'grade', 'from', 'highschooler']","['What', 'is', 'the', 'grade', 'of', 'each', 'high', 'schooler', '?']","""Write a query that answers the following question. Return only the query and no additional explanation.""

<question> What is the grade of each high schooler? <query> "," 

SELECT  grade FROM  high_schooler"
868,network_1,"SELECT grade FROM Highschooler WHERE name  =  ""Kyle""",What grade is Kyle in?,"['SELECT', 'grade', 'FROM', 'Highschooler', 'WHERE', 'name', '=', '``', 'Kyle', ""''""]","['select', 'grade', 'from', 'highschooler', 'where', 'name', '=', 'value']","['What', 'grade', 'is', 'Kyle', 'in', '?']","""Write a query that answers the following question. Return only the query and no additional explanation.""

<question> What grade is Kyle in? <query> "," 

SELECT  grade FROM students WHERE name = 'Kyle'"
869,network_1,"SELECT grade FROM Highschooler WHERE name  =  ""Kyle""",Return the grade for the high schooler named Kyle.,"['SELECT', 'grade', 'FROM', 'Highschooler', 'WHERE', 'name', '=', '``', 'Kyle', ""''""]","['select', 'grade', 'from', 'highschooler', 'where', 'name', '=', 'value']","['Return', 'the', 'grade', 'for', 'the', 'high', 'schooler', 'named', 'Kyle', '.']","""Write a query that answers the following question. Return only the query and no additional explanation.""

<question> Return the grade for the high schooler named Kyle. <query> "," 

SELECT  grade FROM  student WHERE  name  =  'Kyle'"
870,network_1,SELECT name FROM Highschooler WHERE grade  =  10,Show the names of all high schoolers in grade 10.,"['SELECT', 'name', 'FROM', 'Highschooler', 'WHERE', 'grade', '=', '10']","['select', 'name', 'from', 'highschooler', 'where', 'grade', '=', 'value']","['Show', 'the', 'names', 'of', 'all', 'high', 'schoolers', 'in', 'grade', '10', '.']","""Write a query that answers the following question. Return only the query and no additional explanation.""

<question> Show the names of all high schoolers in grade 10. <query> ",<strong>SELECT</strong>  name  <strong>FROM</strong>  student  <strong>WHERE</strong>  grade  =  10
871,network_1,SELECT name FROM Highschooler WHERE grade  =  10,What are the names of all high schoolers in grade 10?,"['SELECT', 'name', 'FROM', 'Highschooler', 'WHERE', 'grade', '=', '10']","['select', 'name', 'from', 'highschooler', 'where', 'grade', '=', 'value']","['What', 'are', 'the', 'names', 'of', 'all', 'high', 'schoolers', 'in', 'grade', '10', '?']","""Write a query that answers the following question. Return only the query and no additional explanation.""

<question> What are the names of all high schoolers in grade 10? <query> "," 

SELECT  name FROM  student WHERE  grade = 10"
872,network_1,"SELECT ID FROM Highschooler WHERE name  =  ""Kyle""",Show the ID of the high schooler named Kyle.,"['SELECT', 'ID', 'FROM', 'Highschooler', 'WHERE', 'name', '=', '``', 'Kyle', ""''""]","['select', 'id', 'from', 'highschooler', 'where', 'name', '=', 'value']","['Show', 'the', 'ID', 'of', 'the', 'high', 'schooler', 'named', 'Kyle', '.']","""Write a query that answers the following question. Return only the query and no additional explanation.""

<question> Show the ID of the high schooler named Kyle. <query> "," 

SELECT  * FROM  student WHERE  name  =  'Kyle'"
873,network_1,"SELECT ID FROM Highschooler WHERE name  =  ""Kyle""",What is Kyle's id?,"['SELECT', 'ID', 'FROM', 'Highschooler', 'WHERE', 'name', '=', '``', 'Kyle', ""''""]","['select', 'id', 'from', 'highschooler', 'where', 'name', '=', 'value']","['What', 'is', 'Kyle', ""'s"", 'id', '?']","""Write a query that answers the following question. Return only the query and no additional explanation.""

<question> What is Kyle's id? <query> "," 

SELECT id FROM employees WHERE name = 'Kyle'"
874,network_1,SELECT count(*) FROM Highschooler WHERE grade  =  9 OR grade  =  10,How many high schoolers are there in grade 9 or 10?,"['SELECT', 'count', '(', '*', ')', 'FROM', 'Highschooler', 'WHERE', 'grade', '=', '9', 'OR', 'grade', '=', '10']","['select', 'count', '(', '*', ')', 'from', 'highschooler', 'where', 'grade', '=', 'value', 'or', 'grade', '=', 'value']","['How', 'many', 'high', 'schoolers', 'are', 'there', 'in', 'grade', '9', 'or', '10', '?']","""Write a query that answers the following question. Return only the query and no additional explanation.""

<question> How many high schoolers are there in grade 9 or 10? <query> "," 

SELECT COUNT(*) FROM student WHERE grade = '9' OR grade = '10'"
875,network_1,SELECT count(*) FROM Highschooler WHERE grade  =  9 OR grade  =  10,Count the number of high schoolers in grades 9 or 10.,"['SELECT', 'count', '(', '*', ')', 'FROM', 'Highschooler', 'WHERE', 'grade', '=', '9', 'OR', 'grade', '=', '10']","['select', 'count', '(', '*', ')', 'from', 'highschooler', 'where', 'grade', '=', 'value', 'or', 'grade', '=', 'value']","['Count', 'the', 'number', 'of', 'high', 'schoolers', 'in', 'grades', '9', 'or', '10', '.']","""Write a query that answers the following question. Return only the query and no additional explanation.""

<question> Count the number of high schoolers in grades 9 or 10. <query> "," 

SELECT COUNT(*) FROM student WHERE grade IN ('9', '10')"
876,network_1,"SELECT grade ,  count(*) FROM Highschooler GROUP BY grade",Show the number of high schoolers for each grade.,"['SELECT', 'grade', ',', 'count', '(', '*', ')', 'FROM', 'Highschooler', 'GROUP', 'BY', 'grade']","['select', 'grade', ',', 'count', '(', '*', ')', 'from', 'highschooler', 'group', 'by', 'grade']","['Show', 'the', 'number', 'of', 'high', 'schoolers', 'for', 'each', 'grade', '.']","""Write a query that answers the following question. Return only the query and no additional explanation.""

<question> Show the number of high schoolers for each grade. <query> "," 

SELECT COUNT(*) FROM student WHERE grade = 'high school'"
